"ID","OWNERID","ISDELETED","NAME","CURRENCYISOCODE","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","APTSEXTID__C","COUNTRY__C","DESTINATIONCODE__C","ENDDATEOFFSET__C","LANGUAGE__C","STARTDATEOFFSET__C","ISLT__C","GROUPEDLTDESTINATIONNAME__C"
"a5m7E000000CfXzQAK","0057E000003Lh0tQAC","false","Berlin Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","DE","DE-BER-LT","1.0","German","-1.0","true","Berlin"
"a5m7E000000CfY0QAK","0057E000003Lh0tQAC","false","Bodensee Junior Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","DE","DE-BSJ-LT","1.0","German","-1.0","true","Berlin"
"a5m7E000000CfY1QAK","0057E000003Lh0tQAC","false","Munich Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","DE","DE-MUR-LT","1.0","German","-1.0","true","Bodensee"
"a5m7E000000CfY2QAK","0057E000003Lh0tQAC","false","Dauntsey Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-DAU-LT","1.0","English","-1.0","true","Dauntsey"
"a5m7E000000CfY3QAK","0057E000003Lh0tQAC","false","Hastings Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-HAR-LT","1.0","English","-1.0","true","Hastings"
"a5m7E000000CfY4QAK","0057E000003Lh0tQAC","false","Newland Park Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-NLP-LT","1.0","English","-1.0","true","Newland Park"
"a5m7E000000CfY5QAK","0057E000003Lh0tQAC","false","Oxford Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-OXF-LT","1.0","English","-1.0","true","Oxford"
"a5m7E000000CfY6QAK","0057E000003Lh0tQAC","false","Rookesbury Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-ROO-LT","1.0","English","-1.0","true","Rookesbury"
"a5m7E000000CfY7QAK","0057E000003Lh0tQAC","false","St. John’s College","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-STC-LT","1.0","English","-1.0","true","St. John’s College"
"a5m7E000000CfY8QAK","0057E000003Lh0tQAC","false","Torquay Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-TOR-LT","1.0","English","-1.0","true","Torquay"
"a5m7E000000CfY9QAK","0057E000003Lh0tQAC","false","Bournemouth Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-BOU-LT","1.0","English","-1.0","true","Bournemouth"
"a5m7E000000CfYAQA0","0057E000003Lh0tQAC","false","Brighton Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-BUI-LT","1.0","English","-1.0","true","Brighton"
"a5m7E000000CfYBQA0","0057E000003Lh0tQAC","false","Clare College Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-CAC-LT","1.0","English","-1.0","true","Clare College Junior"
"a5m7E000000CfYCQA0","0057E000003Lh0tQAC","false","Hastings Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-HAS-LT","1.0","English","-1.0","true","Hastings"
"a5m7E000000CfYDQA0","0057E000003Lh0tQAC","false","Isle of Wight Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-IOW-LT","1.0","English","-1.0","true","Isle of Wight"
"a5m7E000000CfYEQA0","0057E000003Lh0tQAC","false","Isle of Wight Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-IWR-LT","1.0","English","-1.0","true","Isle of Wight"
"a5m7E000000CfYFQA0","0057E000003Lh0tQAC","false","London Campus","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-LBU-LT","1.0","English","-1.0","true","London Brunel University"
"a5m7E000000CfYGQA0","0057E000003Lh0tQAC","false","Brighton Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-BRI-LT","1.0","English","-1.0","true","Brighton"
"a5m7E000000CfYHQA0","0057E000003Lh0tQAC","false","Clare College Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-CAH-LT","1.0","English","-1.0","true","Clare College Junior"
"a5m7E000000CfYIQA0","0057E000003Lh0tQAC","false","Canterbury Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-CAR-LT","1.0","English","-1.0","true","Canterbury"
"a5m7E000000CfYJQA0","0057E000003Lh0tQAC","false","Eastbourne Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-EAS-LT","1.0","English","-1.0","true","Eastbourne"
"a5m7E000000CfYKQA0","0057E000003Lh0tQAC","false","Hooke Court Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-HKC-LT","1.0","English","-1.0","true","Hook Court"
"a5m7E000000CfYLQA0","0057E000003Lh0tQAC","false","London Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-LON-LT","1.0","English","-1.0","true","London"
"a5m7E000000CfYMQA0","0057E000003Lh0tQAC","false","London Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-LOR-LT","1.0","English","-1.0","true","London"
"a5m7E000000CfYNQA0","0057E000003Lh0tQAC","false","London University","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-LOU-LT","1.0","English","-1.0","true","London University"
"a5m7E000000CfYOQA0","0057E000003Lh0tQAC","false","Berlin Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-BEC-LT","1.0","English","-1.0","true","Berlin"
"a5m7E000000CfYPQA0","0057E000003Lh0tQAC","false","Cambridge Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-CAM-LT","1.0","English","-1.0","true","Clare College"
"a5m7E000000CfYQQA0","0057E000003Lh0tQAC","false","Cambridge Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-CAS-LT","1.0","English","-1.0","true","Clare College"
"a5m7E000000CfYRQA0","0057E000003Lh0tQAC","false","Eastbourne Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-EAR-LT","1.0","English","-1.0","true","Eastbourne"
"a5m7E000000CfYSQA0","0057E000003Lh0tQAC","false","Hult London","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-HLO-LT","1.0","English","-1.0","true","London"
"a5m7E000000CfYTQA0","0057E000003Lh0tQAC","false","Moyles Court","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-MLC-LT","1.0","English","-1.0","true","Moyles Court"
"a5m7E000000CfYUQA0","0057E000003Lh0tQAC","false","Oxford Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-OXR-LT","1.0","English","-1.0","true","Oxford"
"a5m7E000000CfYVQA0","0057E000003Lh0tQAC","false","Somerset Resort","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-SOM-LT","1.0","English","-1.0","true","Somerset"
"a5m7E000000CfYWQA0","0057E000003Lh0tQAC","false","Torbay Resort","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-TGV-LT","1.0","English","-1.0","true","Torbay"
"a5m7E000000CfYXQA0","0057E000003Lh0tQAC","false","Weymouth Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-WER-LT","1.0","English","-1.0","true","Weymouth"
"a5m7E000000CfYYQA0","0057E000003Lh0tQAC","false","Weymouth Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-WEY-LT","1.0","English","-1.0","true","Weymouth"
"a5m7E000000CfYZQA0","0057E000003Lh0tQAC","false","Winchester Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","GB","GB-WKA-LT","1.0","English","-1.0","true","Winchester"
"a5m7E000000CfYaQAK","0057E000003Lh0tQAC","false","Cork Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","IE","IE-COR-LT","1.0","English","-1.0","true","Cork"
"a5m7E000000CfYbQAK","0057E000003Lh0tQAC","false","Dublin Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","IE","IE-DUR-LT","1.0","English","-1.0","true","Dublin"
"a5m7E000000CfYcQAK","0057E000003Lh0tQAC","false","Ireland Immersion","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","IE","IE-IRE-LT","1.0","English","-1.0","true","Ireland"
"a5m7E000000CfX5QAK","0057E000004AesfQAC","false","Malaga","CHF","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","","","","","ES","ES-MAA","1.0","Spanish","-1.0","false",""
"a5m7E000000CfX6QAK","0057E000004AesfQAC","false","Malta St. Julian's","CHF","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","","","","","MT","MT-MSJ","1.0","English","-1.0","false",""
"a5m7E000000CfX7QAK","0057E000004AesfQAC","false","Manchester","CHF","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","","","","","GB","GB-MAN","1.0","English","-1.0","false",""
"a5m7E000000CfX8QAK","0057E000004AesfQAC","false","Munich","CHF","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","","","","","DE","DE-MUN","1.0","German","-1.0","false",""
"a5m7E000000CfX9QAK","0057E000004AesfQAC","false","New York","CHF","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","","","","","US","US-NYC","1.0","English","-1.0","false",""
"a5m7E000000CfXAQA0","0057E000004AesfQAC","false","Nice","CHF","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","","","","","FR","FR-NIC","1.0","French","-1.0","false",""
"a5m7E000000CfXBQA0","0057E000004AesfQAC","false","Perth","CHF","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-10T04:35:47.000Z","","","","","AU","AU-PER","1.0","English","-1.0","false",""
"a5m7E000000CfXCQA0","0057E000004AesfQAC","false","Rome","CHF","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","","","","","IT","IT-ROM","1.0","Italian","-1.0","false",""
"a5m7E000000CfXDQA0","0057E000004AesfQAC","false","Seattle - Evergreen State College","CHF","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","0057E000004AesfQAC","2018-02-06T19:14:32.000Z","","","","","US","US-SEA","1.0","English","-1.0","false",""
"a5m7E000000CfYdQAK","0057E000003Lh0tQAC","false","Dublin Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","IE","IE-DUB-LT","1.0","English","-1.0","true","Dublin"
"a5m7E000000CfYeQAK","0057E000003Lh0tQAC","false","Dublin Junior Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","IE","IE-DJU-LT","1.0","English","-1.0","true","Dublin Junior"
"a5m7E000000CfYfQAK","0057E000003Lh0tQAC","false","Tokyo Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","JP","JP-TYR-LT","1.0","English","-1.0","true","Tokyo"
"a5m7E000000CfYgQAK","0057E000003Lh0tQAC","false","Tokyo Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","JP","JP-TYO-LT","1.0","English","-1.0","true","Tokyo"
"a5m7E000000CfYhQAK","0057E000003Lh0tQAC","false","St. Pauls Bay Junior Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","MT","MT-MSP-LT","1.0","English","-1.0","true","St. Pauls Bay Junior"
"a5m7E000000CfYiQAK","0057E000003Lh0tQAC","false","Sliema Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","MT","MT-SLM-LT","1.0","English","-1.0","true","Sliema"
"a5m7E000000CfYjQAK","0057E000003Lh0tQAC","false","St Paul's Bay Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","MT","MT-MBV-LT","1.0","English","-1.0","true","St Paul's Bay"
"a5m7E000000CfYkQAK","0057E000003Lh0tQAC","false","St. Pauls Bay Junior Resort","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","MT","MT-MSV-LT","1.0","English","-1.0","true","St. Pauls Bay Junior"
"a5m7E000000CfYlQAK","0057E000003Lh0tQAC","false","St. Julians Resort","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","MT","MT-MJV-LT","1.0","English","-1.0","true","St. Julians"
"a5m7E000000CfYmQAK","0057E000003Lh0tQAC","false","Sliema Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","MT","MT-SLR-LT","1.0","English","-1.0","true","Sliema"
"a5m7E000000CfYnQAK","0057E000003Lh0tQAC","false","Auckland Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","NZ","NZ-AUR-LT","1.0","English","-1.0","true","Auckland"
"a5m7E000000CfYoQAK","0057E000003Lh0tQAC","false","Auckland Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","NZ","NZ-AUC-LT","1.0","English","-1.0","true","Auckland"
"a5m7E000000CfYpQAK","0057E000003Lh0tQAC","false","Singapore","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","SG","SG-SIN-LT","1.0","English","-1.0","true","Singapore"
"a5m7E000000CfYqQAK","0057E000003Lh0tQAC","false","Barcelona Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","ES","ES-BAR-LT","1.0","Spanish","-1.0","true","Barcelona"
"a5m7E000000CfYrQAK","0057E000003Lh0tQAC","false","Malaga Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","ES","ES-MAA-LT","1.0","Spanish","-1.0","true","Malaga"
"a5m7E000000CfYsQAK","0057E000003Lh0tQAC","false","Malaga Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","ES","ES-MAR-LT","1.0","Spanish","-1.0","true","Malaga"
"a5m7E000000CfYtQAK","0057E000003Lh0tQAC","false","Uppsala Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","SE","SE-UPR-LT","1.0","Swedish","-1.0","true","Uppsala"
"a5m7E000000CfYuQAK","0057E000003Lh0tQAC","false","Visby","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","SE","SE-VIS-LT","1.0","Swedish","-1.0","true","Visby"
"a5m7E000000CfYvQAK","0057E000003Lh0tQAC","false","Atlanta Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","2018-02-14T06:39:13.000Z","2018-02-14T06:39:13.000Z","","US","US-ATL-LT","1.0","English","-1.0","true","Visby"
"a5m7E000000CfYwQAK","0057E000003Lh0tQAC","false","Boston Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-BOR-LT","1.0","English","-1.0","true","Boston"
"a5m7E000000CfYxQAK","0057E000003Lh0tQAC","false","Coast to Coast","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-EEC-LT","1.0","English","-1.0","true","Coast to Coast"
"a5m7E000000CfYyQAK","0057E000003Lh0tQAC","false","Florida Immersion","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-FLI-LT","1.0","English","-1.0","true","Florida"
"a5m7E000000CfYzQAK","0057E000003Lh0tQAC","false","Great Lakes Immersion","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-GLI-LT","1.0","English","-1.0","true","Great Lakes"
"a5m7E000000CfZ0QAK","0057E000003Lh0tQAC","false","Los Angeles Immersion","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-LAI-LT","1.0","English","-1.0","true","Los Angeles"
"a5m7E000000CfZ1QAK","0057E000003Lh0tQAC","false","Los Angeles Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-LAX-LT","1.0","English","-1.0","true","Los Angeles"
"a5m7E000000CfZ2QAK","0057E000003Lh0tQAC","false","Monterey Bay Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-MTB-LT","1.0","English","-1.0","true","Monteray Bay"
"a5m7E000000CfZ3QAK","0057E000003Lh0tQAC","false","San Diego Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-SAN-LT","1.0","English","-1.0","true","San Diego"
"a5m7E000000CfZ4QAK","0057E000003Lh0tQAC","false","Washington D.C. Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-WAR-LT","1.0","English","-1.0","true","Washington, D.C."
"a5m7E000000CfZ5QAK","0057E000003Lh0tQAC","false","Atlanta Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-ATR-LT","1.0","English","-1.0","true","Atlanta"
"a5m7E000000CfZ6QAK","0057E000003Lh0tQAC","false","California  Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-CAL-LT","1.0","English","-1.0","true","California"
"a5m7E000000CfZ7QAK","0057E000003Lh0tQAC","false","Great Lakes Homestay","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-GRL-LT","1.0","English","-1.0","true","Great Lakes"
"a5m7E000000CfZ8QAK","0057E000003Lh0tQAC","false","New York Residence","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-NYR-LT","1.0","English","-1.0","true","New York"
"a5m7E000000CfZ9QAK","0057E000003Lh0tQAC","false","Santa Cruz","NOK","2018-02-08T10:54:46.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","0057E000003Lh0tQAC","2018-02-08T11:09:29.000Z","","","","","US","US-SCR-LT","1.0","English","-1.0","true","Santa Cruz"
